order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
A1115,Shoes,home appliance,abc,12010.78,0.48,nort,23-06-2023,b@example.com,0.0
A1014,Shoes,fashion,3,49338.91,1.0,Central,2023.05.27,,0.0
A1823,shoess,HomeAppliance,-1,10355.36,0.8,Central,,,0.0
A1708,washing machine,electronics,0,2150.22,0.06,CENTRAL,2023/06/29,a@example.com,0.0
A1513,Shoes,home appliance,0,38888.82,0.26,west,2023-04-06,b@example.com,0.0
A1417,Laptop,HomeAppliance,0,7774.75,0.5,south,2023/05/20,a@example.com,0.0
A1373,Shoes,fashion,abc,25349.95,0.25,Central,12-Jun-2023,,0.0
A1842,washing machine,HomeAppliance,abc,3616.2,0.16,west,2023-03-04,,0.0
A1048,WashingMachine,Electrnics,1,28848.23,0.87,South,,,3750.27
A1573,Laptop,fashion wear,0,25877.47,0.51,Central,2023-04-24,a@example.com,0.0
A1095,WashingMachine,home appliance,-1,33421.91,0.36,west,2023-06-08,a@example.com,0.0
A1587,Smartphone,fashion wear,-1,27032.67,0.27,south,2023-01-09,,0.0
A1087,Shoes,Electrnics,-1,30553.87,1.03,west,24/03/2023,b@example.com,0.0
A1657,laptop,HomeAppliance,0,45844.66,1.11,Central,15-Jan-2023,,0.0
A1039,Smart Phone,fashion wear,0,35962.7,1.06,Central,03-Feb-2023,,0.0
A1198,WashingMachine,fashion,5,7672.61,1.44,North,26-06-2023,a@example.com,0.0
A1717,washing machine,HomeAppliance,3,40781.09,0.92,west,31/05/2023,,9787.46
A1207,WashingMachine,fashion wear,-1,35818.27,1.21,North,2023-06-02,,0.0
A1921,Shoes,Electrnics,-1,29648.09,1.25,South,,b@example.com,0.0
A1239,Smartphone,electronics,abc,10496.66,0.52,south,2023.05.07,,0.0
A1059,WashingMachine,home appliance,abc,559.91,1.2,WEST,28-01-2023,a@example.com,0.0
A1377,shoess,fashion wear,abc,26485.99,0.55,CENTRAL,02-05-2023,a@example.com,0.0
A1675,Smartphone,HomeAppliance,0,11582.69,0.79,nort,11-05-2023,,0.0
A1649,shoess,home appliance,0,20676.38,1.3,nort,18-Jun-2023,,0.0
A1955,shoess,fashion,abc,35917.91,0.87,North,,b@example.com,0.0
A1268,washing machine,fashion wear,abc,7803.86,0.5,nort,2023-02-13,,0.0
A1298,washing machine,fashion,-1,32525.02,0.5,South,2023.05.08,a@example.com,0.0
A1702,Smartphone,Electrnics,4,49600.41,0.68,nort,2023.01.20,b@example.com,63488.52
A1642,laptop,electronics,0,25440.42,0.6,CENTRAL,29/01/2023,a@example.com,0.0
A1826,Shoes,fashion wear,0,19736.41,1.05,west,26-01-2023,,0.0
A1952,Shoes,electronics,2,22963.27,0.61,South,10/02/2023,b@example.com,17911.35
A1786,laptop,electronics,-1,16761.17,0.15,south,2023.03.01,b@example.com,0.0
A1136,Smart Phone,fashion,1,8300.3,0.4,nort,01/02/2023,,4980.18
A1232,Laptop,electronics,-1,14792.91,0.05,Central,14/02/2023,,0.0
A1227,Shoes,Electrnics,4,28180.61,0.02,WEST,14/02/2023,,110467.99
A1432,laptop,Electrnics,abc,33369.21,0.06,WEST,10/02/2023,a@example.com,0.0
A1277,Smart Phone,Electrnics,1,5816.75,0.49,South,2023/04/10,a@example.com,2966.54
A1867,laptop,Electrnics,abc,30724.52,0.42,Central,2023/01/13,,0.0
A1602,shoess,fashion,abc,23915.73,0.94,nort,2023.01.31,a@example.com,0.0
A1119,Smartphone,fashion,abc,46811.51,1.42,south,2023/02/06,,0.0
A1537,washing machine,fashion,5,29589.46,0.84,Central,09-01-2023,a@example.com,23671.57
A1019,laptop,HomeAppliance,abc,24620.78,0.2,North,2023.06.11,,0.0
A1526,WashingMachine,Electrnics,0,5673.71,1.24,south,25/03/2023,,0.0
A1404,shoess,Electrnics,abc,44081.69,0.68,west,16-05-2023,a@example.com,0.0
A1521,Smart Phone,fashion,1,38122.45,1.28,nort,2023.03.28,a@example.com,0.0
A1575,Smart Phone,home appliance,2,36619.06,0.88,North,01-Jun-2023,,8788.57
A1686,laptop,home appliance,-1,35369.73,0.93,North,2023.04.23,,0.0
A1648,shoess,fashion,0,46852.78,0.39,Central,2023.03.05,b@example.com,0.0
A1039,Laptop,Electrnics,abc,2640.03,1.35,Central,2023-04-26,,0.0
A1219,WashingMachine,electronics,abc,31359.82,0.92,west,2023.04.27,,0.0
A1744,Laptop,home appliance,-1,36181.48,1.25,South,16-Mar-2023,,0.0
A1299,Smartphone,Electrnics,abc,10415.39,0.95,WEST,02-Feb-2023,,0.0
A1292,shoess,Electrnics,4,42437.84,1.08,WEST,09-04-2023,,0.0
A1338,WashingMachine,home appliance,1,3636.79,0.99,Central,31/05/2023,a@example.com,36.37
A1126,shoess,fashion,0,4181.71,1.0,west,13-05-2023,,0.0
A1262,Smart Phone,electronics,abc,34908.18,0.03,Central,06-Apr-2023,,0.0
A1337,Laptop,HomeAppliance,-1,31594.08,0.59,WEST,29-03-2023,,0.0
A1749,Laptop,Electrnics,4,15727.03,1.02,west,2023-03-28,,0.0
A1023,laptop,Electrnics,abc,39557.38,0.72,South,2023.02.07,a@example.com,0.0
A1843,Shoes,HomeAppliance,abc,47037.05,1.34,Central,2023.04.03,,0.0
A1034,Laptop,home appliance,-1,39273.2,1.06,west,2023/04/23,,0.0
A1425,Smart Phone,fashion wear,0,49146.94,0.56,CENTRAL,17/02/2023,b@example.com,0.0
A1175,Shoes,home appliance,abc,33304.53,0.86,nort,03-Jun-2023,,0.0
A1893,shoess,Electrnics,abc,46662.35,0.64,CENTRAL,07/04/2023,a@example.com,0.0
A1517,laptop,fashion,0,7688.15,0.21,west,02/03/2023,b@example.com,0.0
A1702,Smartphone,fashion wear,abc,33644.27,0.45,WEST,,,0.0
A1525,shoess,home appliance,0,11929.56,1.21,CENTRAL,19-04-2023,b@example.com,0.0
A1572,laptop,fashion,abc,42301.1,0.35,Central,21/03/2023,,0.0
A1538,laptop,home appliance,2,49409.55,1.49,west,2023.01.09,b@example.com,0.0
A1291,WashingMachine,home appliance,0,29283.22,1.26,west,2023.01.08,a@example.com,0.0
A1442,shoess,fashion,abc,46713.3,1.05,CENTRAL,04-04-2023,a@example.com,0.0
A1373,laptop,home appliance,-1,35136.75,1.05,WEST,2023-06-27,b@example.com,0.0
A1149,Shoes,fashion wear,-1,37879.95,1.4,North,22-May-2023,,0.0
A1613,laptop,fashion wear,-1,28376.51,0.68,North,2023.05.27,,0.0
A1243,Smart Phone,electronics,0,15942.85,1.41,South,,,0.0
A1566,Shoes,home appliance,3,12084.3,1.44,WEST,30-Apr-2023,,0.0
A1822,Smart Phone,electronics,-1,39957.15,0.48,west,2023-03-16,,0.0
A1242,WashingMachine,Electrnics,3,34670.62,0.7,CENTRAL,2023-04-11,,31203.56
A1730,Smartphone,electronics,abc,48538.6,1.06,WEST,07-01-2023,b@example.com,0.0
A1364,Smart Phone,electronics,0,19481.19,0.48,South,22-Jan-2023,,0.0
A1574,WashingMachine,electronics,2,15306.08,0.67,nort,19/06/2023,b@example.com,10102.01
A1965,Smart Phone,HomeAppliance,abc,42921.0,1.5,south,29/03/2023,b@example.com,0.0
A1890,shoess,electronics,-1,45316.73,0.05,Central,2023/02/09,,0.0
A1414,shoess,fashion wear,3,39375.04,0.87,CENTRAL,2023/04/19,,15356.27
A1452,WashingMachine,electronics,0,29636.19,0.23,North,2023-04-21,a@example.com,0.0
A1187,Shoes,HomeAppliance,0,26129.99,0.54,South,2023-04-17,b@example.com,0.0
A1999,Laptop,fashion,-1,36267.75,0.47,west,,,0.0
A1930,WashingMachine,home appliance,abc,37053.2,0.27,North,,,0.0
A1398,Smartphone,Electrnics,-1,4292.48,0.0,North,27-01-2023,b@example.com,0.0
A1345,shoess,HomeAppliance,abc,47863.94,1.09,west,2023.05.29,,0.0
A1854,WashingMachine,HomeAppliance,abc,43966.61,0.4,South,23-Jun-2023,b@example.com,0.0
A1400,WashingMachine,fashion,4,804.32,0.98,CENTRAL,2023-04-12,a@example.com,64.35
A1865,washing machine,home appliance,0,34230.97,1.38,west,2023-01-21,b@example.com,0.0
A1527,Smartphone,fashion,-1,37551.78,1.18,WEST,,,0.0
A1259,Shoes,fashion wear,-1,28705.51,0.92,west,21-Feb-2023,,0.0
A1809,Smart Phone,home appliance,0,16375.95,0.29,WEST,2023-06-13,,0.0
A1394,Laptop,Electrnics,abc,8020.43,0.91,west,28-May-2023,b@example.com,0.0
A1507,shoess,HomeAppliance,2,2915.19,0.79,CENTRAL,2023.01.28,a@example.com,1224.38
A1002,shoess,fashion wear,abc,34791.32,1.47,Central,2023-03-29,,0.0
A1594,WashingMachine,HomeAppliance,0,46963.41,0.77,nort,27/02/2023,,0.0
A1268,Laptop,electronics,0,45832.24,0.51,south,03/01/2023,,0.0
A1282,Laptop,fashion,0,17042.35,0.29,nort,02/06/2023,,0.0
A1602,Laptop,fashion,-1,23708.05,1.14,South,11-02-2023,a@example.com,0.0
A1270,Shoes,Electrnics,abc,35007.3,0.28,south,2023/01/05,,0.0
A1060,Laptop,electronics,0,35688.19,1.33,west,2023-06-13,,0.0
A1225,Laptop,fashion wear,abc,38686.12,0.43,west,02/01/2023,,0.0
A1395,laptop,fashion wear,-1,35830.13,1.03,west,2023.02.23,,0.0
A1924,Smart Phone,electronics,0,3977.72,1.37,west,17/02/2023,,0.0
A1799,Laptop,fashion,0,12204.63,0.89,North,2023.04.28,,0.0
A1225,Smart Phone,Electrnics,-1,35561.99,0.04,South,15/01/2023,,0.0
A1940,Laptop,fashion,2,22475.47,1.0,North,2023.01.24,b@example.com,0.0
A1495,Smartphone,fashion wear,abc,15929.97,0.66,South,12-02-2023,,0.0
A1850,Laptop,electronics,3,24071.19,0.83,South,02-03-2023,a@example.com,12276.31
A1561,laptop,Electrnics,abc,46088.44,1.12,Central,2023/01/12,,0.0
A1309,shoess,electronics,4,9115.64,1.48,CENTRAL,11/05/2023,a@example.com,0.0
A1741,Laptop,electronics,0,2265.89,0.13,South,28/02/2023,,0.0
A1506,WashingMachine,fashion wear,-1,34955.57,1.5,North,16/02/2023,,0.0
A1761,Smartphone,fashion,abc,19485.7,0.91,south,11-Feb-2023,,0.0
A1728,shoess,Electrnics,-1,20997.41,0.0,west,2023-05-09,,0.0
A1898,Smart Phone,home appliance,-1,18273.39,0.42,South,2023-02-02,b@example.com,0.0
A1538,Smartphone,Electrnics,0,32577.83,0.25,south,2023.03.29,,0.0
A1324,washing machine,Electrnics,abc,4662.71,0.87,nort,27/01/2023,b@example.com,0.0
A1884,washing machine,home appliance,0,17274.0,0.55,WEST,2023.03.22,,0.0
A1934,Laptop,electronics,abc,49389.4,0.4,South,2023/01/02,b@example.com,0.0
A1594,Shoes,home appliance,1,38945.65,0.92,west,08-Jun-2023,,3115.65
A1640,laptop,fashion,0,29075.17,1.08,south,11-01-2023,a@example.com,0.0
A1803,shoess,Electrnics,-1,19452.87,1.37,west,2023-04-14,a@example.com,0.0
A1642,laptop,HomeAppliance,3,32070.17,0.42,North,2023-04-06,a@example.com,55802.1
A1417,Shoes,home appliance,-1,2265.31,0.5,Central,22-Feb-2023,,0.0
A1232,laptop,HomeAppliance,1,6008.28,0.12,South,12/04/2023,,5287.29
A1328,washing machine,fashion,0,17600.42,0.25,nort,2023-06-15,b@example.com,0.0
A1230,Smart Phone,fashion wear,0,21867.18,1.2,Central,30-05-2023,b@example.com,0.0
A1205,Laptop,electronics,-1,2177.91,1.27,south,2023-05-29,,0.0
A1940,washing machine,home appliance,abc,46257.18,0.69,west,02-01-2023,,0.0
A1095,WashingMachine,HomeAppliance,5,5600.74,0.31,Central,2023/03/13,,19322.55
A1881,laptop,HomeAppliance,0,27251.75,0.06,south,,,0.0
A1589,Smart Phone,electronics,3,40763.9,0.4,Central,,,73375.02
A1964,washing machine,HomeAppliance,-1,23880.74,1.21,North,,,0.0
A1888,shoess,Electrnics,-1,33782.8,0.9,south,2023/02/12,a@example.com,0.0
A1164,Smart Phone,fashion,-1,40029.12,1.36,west,2023.06.11,a@example.com,0.0
A1925,Laptop,home appliance,abc,6316.56,1.22,CENTRAL,2023/05/27,,0.0
A1708,washing machine,home appliance,4,27840.19,1.06,Central,2023-06-12,a@example.com,0.0
A1898,Laptop,Electrnics,-1,28264.18,0.91,North,2023/03/21,,0.0
A1660,shoess,Electrnics,5,47340.63,1.22,South,09/01/2023,,0.0
A1947,shoess,fashion wear,1,43070.55,0.91,South,2023/05/10,,3876.35
A1139,Shoes,home appliance,5,4372.55,0.61,nort,15-01-2023,,8526.47
A1032,Smartphone,home appliance,4,40088.26,0.67,south,06/05/2023,b@example.com,52916.5
A1630,Smartphone,electronics,abc,6199.66,0.84,west,2023.02.08,,0.0
A1293,Smart Phone,home appliance,4,19989.08,0.42,nort,2023.03.10,,46374.67
A1589,shoess,fashion wear,0,39895.43,0.95,North,30-Jun-2023,,0.0
A1913,Smart Phone,fashion wear,abc,22911.71,1.0,south,2023/01/23,,0.0
A1416,laptop,Electrnics,-1,24872.65,0.99,south,2023.04.23,b@example.com,0.0
A1651,Shoes,Electrnics,abc,32487.55,1.29,Central,,,0.0
A1570,Smartphone,electronics,1,35753.36,1.35,CENTRAL,2023-04-21,,0.0
A1252,washing machine,Electrnics,-1,46878.9,1.2,nort,10-02-2023,a@example.com,0.0
A1425,Laptop,Electrnics,3,45293.14,0.26,nort,15/03/2023,b@example.com,100550.77
A1999,shoess,Electrnics,0,2645.21,0.66,Central,27-Mar-2023,,0.0
A1630,Smartphone,electronics,abc,45659.21,0.38,CENTRAL,2023/06/28,,0.0
A1691,Smartphone,fashion wear,1,40668.09,0.55,North,2023/06/21,,18300.64
A1223,washing machine,fashion,abc,31500.73,0.27,nort,14-Feb-2023,,0.0
A1077,Smart Phone,Electrnics,-1,10902.45,1.14,WEST,27-Mar-2023,b@example.com,0.0
A1666,Smart Phone,home appliance,2,19755.63,1.14,South,2023-01-09,a@example.com,0.0
A1893,Laptop,HomeAppliance,-1,5273.44,0.48,south,09-May-2023,a@example.com,0.0
A1113,Shoes,fashion wear,abc,23853.84,1.21,south,20/04/2023,a@example.com,0.0
A1576,Smart Phone,fashion,abc,29721.64,0.76,CENTRAL,,b@example.com,0.0
A1140,Laptop,electronics,abc,20847.58,0.09,WEST,2023/05/02,,0.0
A1923,laptop,fashion,4,9353.67,0.49,CENTRAL,06-Jun-2023,,19081.49
A1504,washing machine,fashion wear,0,38546.86,0.13,WEST,02-Jun-2023,,0.0
A1752,Smart Phone,Electrnics,-1,27144.96,0.2,WEST,2023.03.17,a@example.com,0.0
A1687,Laptop,fashion,-1,1827.6,0.42,Central,27/01/2023,b@example.com,0.0
A1832,WashingMachine,fashion,3,49498.9,0.45,south,2023/04/24,,81673.19
A1181,washing machine,home appliance,-1,27332.09,0.21,WEST,07-05-2023,,0.0
A1060,WashingMachine,HomeAppliance,-1,14812.78,1.12,South,,,0.0
A1619,WashingMachine,fashion wear,-1,15261.39,0.21,North,01-06-2023,,0.0
A1119,Laptop,home appliance,0,18056.07,0.57,west,27-May-2023,,0.0
A1453,Smartphone,HomeAppliance,abc,22987.69,0.56,west,06-05-2023,a@example.com,0.0
A1221,shoess,HomeAppliance,abc,30300.65,0.58,WEST,,,0.0
A1277,WashingMachine,home appliance,3,11885.92,1.32,South,24-02-2023,,0.0
A1307,laptop,home appliance,0,30330.25,1.0,CENTRAL,2023/02/02,,0.0
A1731,laptop,Electrnics,1,5469.71,1.5,nort,10/06/2023,,0.0
A1824,washing machine,fashion wear,abc,48942.15,1.05,west,08-02-2023,,0.0
A1701,Smartphone,home appliance,0,27969.08,1.29,North,2023/03/06,,0.0
A1507,Smartphone,Electrnics,-1,33011.35,1.22,Central,15/02/2023,,0.0
A1121,Smart Phone,HomeAppliance,-1,32627.18,0.59,Central,,b@example.com,0.0
A1491,washing machine,fashion,5,46000.26,0.73,nort,30-06-2023,,62100.35
A1198,laptop,home appliance,0,40187.97,0.82,south,,a@example.com,0.0
A1516,Shoes,fashion,-1,48649.18,0.99,North,07/04/2023,,0.0
A1961,Shoes,fashion,1,2440.98,0.79,South,20-05-2023,b@example.com,512.61
A1064,laptop,home appliance,-1,41922.08,0.38,South,2023/01/15,b@example.com,0.0
A1461,laptop,Electrnics,2,8306.81,1.21,Central,2023/02/11,b@example.com,0.0
A1106,laptop,fashion,3,23831.31,0.89,nort,19-06-2023,a@example.com,7864.33
A1926,Laptop,electronics,abc,34117.8,1.15,nort,24/03/2023,,0.0
A1432,Shoes,electronics,1,42786.93,0.98,Central,2023-03-29,b@example.com,855.74
A1062,shoess,fashion wear,-1,34783.56,1.21,North,,,0.0
A1273,Smart Phone,home appliance,abc,45675.78,0.88,south,2023/01/17,a@example.com,0.0
A1327,Smart Phone,Electrnics,0,44235.49,0.69,CENTRAL,05-01-2023,,0.0
A1206,Smart Phone,electronics,4,33355.66,0.15,WEST,22-04-2023,,113409.24
A1544,Smart Phone,fashion,0,40470.91,0.19,Central,05/05/2023,,0.0
A1784,WashingMachine,fashion,0,49229.09,0.13,CENTRAL,06-05-2023,b@example.com,0.0
A1233,Smart Phone,HomeAppliance,-1,22629.04,0.39,Central,2023/06/09,,0.0
A1953,Laptop,fashion,-1,25177.27,0.01,south,2023.03.01,a@example.com,0.0
A1372,Shoes,fashion wear,5,12046.07,0.39,south,,,36740.51
A1547,laptop,fashion,0,40745.15,1.49,south,06/01/2023,a@example.com,0.0
A1759,washing machine,electronics,5,34995.29,0.53,south,17/04/2023,,82238.93
A1629,WashingMachine,fashion wear,4,4166.84,0.57,west,28-04-2023,,7166.96
A1994,Shoes,home appliance,-1,1034.44,1.03,south,2023/01/30,a@example.com,0.0
A1552,Smart Phone,home appliance,0,10848.3,1.39,south,2023/05/05,b@example.com,0.0
A1760,Laptop,HomeAppliance,abc,14943.89,1.48,west,29-05-2023,,0.0
A1493,washing machine,electronics,0,9632.96,0.19,CENTRAL,2023/03/12,b@example.com,0.0
A1362,Laptop,HomeAppliance,0,42752.28,0.02,WEST,26-04-2023,a@example.com,0.0
A1617,WashingMachine,HomeAppliance,abc,40315.09,1.43,South,29-May-2023,,0.0
A1532,washing machine,Electrnics,abc,31600.12,0.15,North,2023-03-01,,0.0
A1053,washing machine,home appliance,0,29515.1,1.13,south,2023.05.06,b@example.com,0.0
A1665,Shoes,Electrnics,2,23212.89,0.76,south,2023.02.04,,11142.19
A1462,Smartphone,fashion wear,0,32132.97,1.21,WEST,2023.05.21,,0.0
A1967,shoess,HomeAppliance,0,16616.08,0.0,nort,03-Jan-2023,,0.0
A1223,WashingMachine,fashion wear,0,41421.4,0.54,CENTRAL,2023-02-03,,0.0
A1979,Shoes,fashion wear,-1,11163.52,0.93,Central,10-May-2023,,0.0
A1646,washing machine,fashion wear,-1,38767.12,0.13,nort,16-Jan-2023,,0.0
A1287,WashingMachine,home appliance,1,10443.41,0.11,west,2023/04/23,,9294.63
A1539,laptop,Electrnics,-1,20884.44,0.47,South,13-May-2023,,0.0
A1931,Smart Phone,fashion wear,-1,35755.19,1.42,North,2023.02.06,,0.0
A1509,washing machine,fashion wear,0,49790.39,0.97,CENTRAL,19-06-2023,,0.0
A1256,Laptop,fashion wear,2,24917.2,0.06,nort,2023-05-23,a@example.com,46844.34
A1596,Shoes,home appliance,0,30689.61,0.98,WEST,04-04-2023,,0.0
A1621,Smartphone,Electrnics,abc,28070.4,0.64,south,27-Mar-2023,a@example.com,0.0
A1276,shoess,fashion,1,30820.85,0.82,west,01-Jun-2023,,5547.75
A1768,Laptop,electronics,0,14433.04,0.5,west,21-04-2023,,0.0
A1782,Laptop,home appliance,0,38281.31,0.6,South,2023.03.30,,0.0
A1717,washing machine,fashion wear,-1,29922.84,0.2,CENTRAL,2023-04-25,,0.0
A1521,shoess,Electrnics,-1,2077.25,0.19,nort,,,0.0
A1261,Smartphone,Electrnics,0,21501.07,0.45,CENTRAL,2023/03/07,a@example.com,0.0
A1702,Smartphone,fashion wear,-1,48942.71,1.18,South,2023-05-28,,0.0
A1253,Smart Phone,fashion,5,41257.78,0.36,CENTRAL,14-03-2023,,132024.9
A1308,washing machine,fashion wear,0,16461.29,0.53,Central,31/03/2023,,0.0
A1280,WashingMachine,home appliance,0,19274.08,1.31,CENTRAL,24-Feb-2023,,0.0
A1433,Smart Phone,HomeAppliance,5,38531.66,1.27,south,2023/04/15,,0.0
A1897,Smartphone,Electrnics,2,27537.43,0.82,Central,2023/01/14,a@example.com,9913.47
A1217,laptop,electronics,-1,48127.84,0.03,nort,2023-01-17,,0.0
A1296,Smart Phone,fashion,0,8914.32,1.43,WEST,,,0.0
A1356,Smart Phone,fashion wear,-1,46872.62,0.97,CENTRAL,09-02-2023,b@example.com,0.0
A1279,Smart Phone,home appliance,-1,47223.31,0.79,nort,31-May-2023,b@example.com,0.0
A1013,Smartphone,fashion wear,-1,44269.49,0.41,WEST,2023/03/31,a@example.com,0.0
A1017,Laptop,Electrnics,-1,24384.45,0.53,North,19-Jun-2023,,0.0
A1786,Shoes,home appliance,0,6038.73,0.07,west,2023-05-26,a@example.com,0.0
A1480,shoess,electronics,2,34151.78,0.85,west,2023/03/14,,10245.53
A1700,Smart Phone,fashion wear,-1,2214.59,1.28,west,06-Mar-2023,a@example.com,0.0
A1694,Smart Phone,home appliance,0,2991.81,0.9,South,2023.05.06,,0.0
A1587,Laptop,electronics,abc,11018.98,1.33,south,05-06-2023,a@example.com,0.0
A1096,WashingMachine,electronics,abc,30639.38,0.61,North,30-Apr-2023,,0.0
A1133,shoess,electronics,abc,30247.42,0.74,south,2023-04-17,,0.0
A1750,shoess,home appliance,-1,46708.28,0.4,North,,,0.0
A1564,Shoes,fashion wear,5,13348.45,1.24,south,13/02/2023,,0.0
A1790,Laptop,Electrnics,4,7415.86,0.55,CENTRAL,2023-04-02,,13348.55
A1538,shoess,fashion,-1,25845.6,1.05,Central,,a@example.com,0.0
A1475,Laptop,home appliance,abc,14537.54,0.22,south,2023-03-20,a@example.com,0.0
A1418,washing machine,Electrnics,-1,18912.08,1.4,CENTRAL,2023/01/28,a@example.com,0.0
A1867,washing machine,electronics,0,19377.7,1.02,North,2023/02/27,,0.0
A1328,shoess,fashion wear,abc,36885.64,0.16,nort,2023-06-22,,0.0
A1737,washing machine,fashion,5,16484.51,1.35,North,20/02/2023,,0.0
A1330,Smartphone,fashion wear,abc,34156.67,0.6,WEST,2023-04-27,,0.0
A1214,shoess,Electrnics,abc,35209.13,1.49,WEST,14-Feb-2023,,0.0
A1839,Smart Phone,home appliance,-1,47489.47,0.91,North,,b@example.com,0.0
A1574,Laptop,electronics,0,16986.36,1.21,south,21/02/2023,,0.0
A1522,washing machine,Electrnics,0,48784.69,0.71,CENTRAL,31/05/2023,b@example.com,0.0
A1649,Smartphone,Electrnics,-1,22207.99,0.18,nort,2023/05/08,b@example.com,0.0
A1819,Smart Phone,fashion,-1,6476.03,0.88,South,2023.02.21,b@example.com,0.0
A1786,WashingMachine,fashion,0,42117.51,0.21,South,2023/05/09,a@example.com,0.0
A1233,WashingMachine,home appliance,-1,4922.98,0.92,nort,2023/04/06,b@example.com,0.0
A1371,washing machine,electronics,-1,39801.96,1.44,nort,2023-06-26,,0.0
A1405,washing machine,fashion,abc,48284.13,0.88,CENTRAL,02/03/2023,,0.0
A1556,Smartphone,fashion wear,4,35056.08,0.7,nort,09-Apr-2023,,42067.3
A1726,WashingMachine,home appliance,-1,698.91,0.05,WEST,2023/01/18,a@example.com,0.0
A1171,Laptop,electronics,3,43496.32,0.92,North,23-06-2023,a@example.com,10439.12
A1812,WashingMachine,HomeAppliance,4,35591.38,0.78,WEST,2023.06.08,,31320.41
A1037,Smart Phone,fashion,0,4411.66,1.44,Central,28-02-2023,,0.0
A1029,Smart Phone,fashion wear,-1,26184.91,0.21,CENTRAL,2023/04/10,,0.0
A1017,Smartphone,Electrnics,-1,14973.4,0.57,CENTRAL,2023.03.18,,0.0
A1455,shoess,electronics,0,11907.53,1.13,west,,a@example.com,0.0
A1808,Laptop,HomeAppliance,3,11907.98,0.86,WEST,19/03/2023,a@example.com,5001.35
A1675,laptop,fashion wear,0,48503.08,0.39,nort,2023-06-27,,0.0
A1533,laptop,HomeAppliance,1,5962.59,0.56,CENTRAL,18/01/2023,,2623.54
A1465,WashingMachine,HomeAppliance,0,22905.22,0.78,WEST,11/06/2023,b@example.com,0.0
A1229,Smartphone,HomeAppliance,5,12486.56,1.48,south,2023/01/25,b@example.com,0.0
A1314,shoess,HomeAppliance,0,2650.23,0.67,nort,2023/01/25,,0.0
A1811,WashingMachine,home appliance,-1,8962.12,1.46,nort,30-May-2023,a@example.com,0.0
A1911,Smart Phone,Electrnics,0,34294.01,0.92,south,29-05-2023,,0.0
A1890,Laptop,HomeAppliance,abc,12636.16,1.39,CENTRAL,15-Mar-2023,,0.0
A1619,WashingMachine,HomeAppliance,abc,9741.54,1.03,west,2023/03/03,,0.0
A1783,Smart Phone,Electrnics,5,45881.54,1.03,south,,b@example.com,0.0
A1222,laptop,fashion wear,abc,22364.81,0.34,South,26/01/2023,,0.0
A1226,washing machine,Electrnics,-1,9195.8,0.12,North,06-Mar-2023,a@example.com,0.0
A1413,shoess,fashion wear,-1,35419.78,0.49,CENTRAL,2023-03-14,b@example.com,0.0
A1293,Smartphone,home appliance,-1,9763.33,1.21,WEST,2023/04/08,,0.0
A1141,Smartphone,fashion,1,8306.04,0.43,South,2023.04.28,a@example.com,4734.44
A1794,laptop,home appliance,abc,35732.78,0.31,North,12-01-2023,b@example.com,0.0
A1226,shoess,Electrnics,-1,18154.84,0.9,west,,b@example.com,0.0
A1034,washing machine,fashion,0,704.67,1.5,South,2023.05.16,,0.0
A1222,shoess,home appliance,2,26988.89,0.74,CENTRAL,28-04-2023,a@example.com,14034.22
A1515,washing machine,HomeAppliance,abc,42873.48,1.17,nort,18/05/2023,,0.0
A1266,Smartphone,fashion,abc,35398.82,0.91,South,15-02-2023,,0.0
A1424,Laptop,Electrnics,-1,30716.55,1.22,North,14-Jun-2023,,0.0
A1344,Laptop,electronics,4,21149.29,0.65,WEST,2023-06-29,,29609.01
A1138,Smart Phone,fashion wear,abc,37796.02,1.47,WEST,30-03-2023,,0.0
A1463,Smartphone,home appliance,-1,7123.75,0.38,North,2023.03.09,,0.0
A1663,Smart Phone,fashion,0,11595.04,0.16,south,23/05/2023,,0.0
A1234,washing machine,home appliance,3,4679.18,0.37,west,2023.02.11,,8843.65
A1701,shoess,fashion wear,0,45697.81,1.48,nort,2023/02/05,,0.0
A1233,laptop,Electrnics,-1,36843.17,0.04,south,05/06/2023,,0.0
A1360,laptop,home appliance,abc,28971.9,0.85,nort,2023/01/03,,0.0
A1855,washing machine,HomeAppliance,2,38350.51,0.63,CENTRAL,2023/01/09,,28379.38
A1776,laptop,electronics,0,35000.31,0.01,Central,2023/02/17,a@example.com,0.0
A1194,Smartphone,electronics,-1,18854.41,0.37,CENTRAL,2023-02-07,,0.0
A1051,WashingMachine,home appliance,0,19293.91,0.32,North,2023.06.05,,0.0
A1717,Smart Phone,electronics,3,15386.32,0.8,North,2023-04-05,,9231.79
A1159,WashingMachine,electronics,1,7903.47,0.1,Central,19-02-2023,,7113.12
A1310,washing machine,home appliance,abc,14927.37,1.35,south,25-May-2023,,0.0
A1622,Laptop,electronics,-1,36578.65,0.42,nort,,b@example.com,0.0
A1342,shoess,home appliance,abc,35683.09,0.95,South,2023-05-24,b@example.com,0.0
A1594,Laptop,electronics,-1,4201.63,0.03,nort,26/04/2023,,0.0
A1770,shoess,fashion wear,0,10638.86,1.37,south,2023-05-29,b@example.com,0.0
A1195,Laptop,home appliance,-1,45489.54,0.28,CENTRAL,2023/02/22,,0.0
A1918,washing machine,fashion,5,28322.79,0.41,nort,07-Jun-2023,,83552.23
